t_valid,Za_v,Za_a,Ra,Xa,Zb_v,Zb_a,Rb,Xb,Zc_v,Zc_a,Rc,Xc
1.87,72.4059576907176,-56.4021580087791,40.0665735930326,-60.309969239124,91.7246573666894,-65.1256867112367,38.5820625705598,-83.2156068104895,70.1222023315781,-72.9223036806778,20.5926636644692,-67.0303324102815
1.871,81.1558001247139,-55.950339101669,45.4400461814123,-67.2418478100775,87.411612226639,-71.9184554961287,27.129963387525,-83.0948556689995,65.6027932687266,-66.5905836348045,26.0639054727155,-60.2029842795906
1.872,89.1809546711822,-59.8773039562568,44.7557655115865,-77.1373069891304,77.3818629819006,-74.8001947360071,20.2884332933426,-74.6748431069743,67.4590536063423,-59.7450455199273,33.9891546236587,-58.2705867606667
1.873,91.5186387346458,-66.7583858920241,36.1141129751107,-84.0918074479527,68.5702976052943,-71.79210112124,21.4258783872292,-65.136913106274,74.2047745270815,-55.909798207774,41.5915816281081,-61.4531439414406
1.874,85.4453233453753,-73.0257194706061,24.9451127807765,-81.7229749210715,65.4885387705407,-64.9580061565338,27.7201464586338,-59.3324716374811,83.161625177385,-56.4652555019133,45.9420208633071,-69.3194534105639
1.875,75.0910122190854,-74.6300052467052,19.902962420129,-72.4053326971831,68.6161269363981,-58.5527491697268,35.7979503434475,-58.537847816263,90.3690990083825,-61.2428789897175,43.4763683277773,-79.2236041379984
1.876,67.3186301545277,-70.4630714980239,22.512315600868,-63.4428373590668,76.1175982090384,-55.6395025378258,42.9606198309659,-62.8352918418608,90.8628348186692,-68.3641482160483,33.5016970143518,-84.4611807189749
1.877,65.6895652170006,-63.3534016347281,29.4608602489074,-58.7126621078701,85.0881345589114,-57.1948964865288,46.0993116143258,-71.5181383384712,83.2566555404596,-73.8893937103663,23.1030977266164,-79.9869837362127
1.878,69.9921787378162,-57.5418986724983,37.5635927277173,-59.0582897301691,91.2121477692895,-62.7342972515519,41.7858853106272,-81.0777138891682,72.9445845263382,-74.1573939657267,19.9135573293033,-70.1738031334532
1.879,78.1088704667522,-55.5946108712003,44.1349962102216,-64.4445323911625,89.772562627123,-69.8906524717334,30.8649649787223,-84.2998632116504,66.3860849658768,-68.9825953271444,23.809470655339,-61.9695197997303
1.88,86.8793253392382,-58.1286462890533,45.8734832843431,-73.7810321340268,80.9323221173621,-74.4778554096329,21.6583630984417,-77.9804851947237,66.1902296748626,-61.8217999521777,31.256046543505,-58.3455744584052
1.881,91.6604843475539,-64.3150041791031,39.7277715103057,-82.6035626450404,71.0018745292197,-73.3997292904423,20.2847311030338,-68.0426033506998,71.559588111705,-56.7297220868462,39.2568150848685,-59.8304029746525
1.882,88.2859536348984,-71.2857573084706,28.3264104951575,-83.6183238153173,65.7816185051418,-67.401988599258,25.2774604913634,-60.7311396588569,80.1393328552277,-55.7756620717766,45.07313777959,-66.2625453871422
1.883,78.5598481034895,-74.7694855303528,20.6379146859572,-75.8005686750336,66.9708095610806,-60.4023128355588,33.0773360759882,-58.2321146051099,88.4753708226371,-59.2513200618192,45.235093545053,-76.0373431556722
1.884,69.3103217611882,-72.3847981683918,20.9748824323524,-66.0603891116941,73.2890154784582,-56.1285479764072,40.8462755384495,-60.8511426715944,91.6779279247161,-65.9421971654499,37.3732467990543,-83.7142932375733
1.885,65.5054726594098,-65.773817429652,26.8795028404206,-59.7365823878845,82.1653080816524,-56.1804516798191,45.7314932658231,-68.2624961148567,86.4614989523407,-72.5002049206408,25.9991792478817,-82.4598901255764
1.886,68.0085556432712,-59.1275130758508,34.8971727207466,-58.3725190203601,89.8146775401376,-60.5423360594421,44.1690905697465,-78.2033742231142,76.2225429960258,-74.753561102169,20.0443373766181,-73.5397892294594
1.887,75.1490777727292,-55.7466206415881,42.297934954123,-62.1149626797641,91.2465444110666,-67.5678776416103,34.8186461343125,-84.3421232145259,67.905510259239,-71.1496038078365,21.9401497461431,-64.2634278006117
1.888,84.1381829575279,-56.8038061037997,46.0662977184063,-70.4068891935554,84.3734490919924,-73.4902014236653,23.9771890031115,-80.8948287543035,65.5505109896819,-64.1492693241122,28.5818638762289,-58.9910717682696
1.889,90.8371064456271,-61.9749915444694,42.6804418682061,-80.1857829627477,73.9957638229608,-74.4306698421601,19.8607746125484,-71.2805912961793,69.2784683431076,-58.0234448637688,36.6879513796329,-58.7664904476407
1.89,90.3701322481984,-69.140602653854,32.1786248905891,-84.4470064757042,66.8116870038193,-69.7386162696619,23.1371179405058,-62.677550157161,77.1057847562129,-55.5887870156787,43.5746741828898,-63.6124972998736
1.891,82.1059231002351,-74.2196226131088,22.3287625571044,-79.0114483528189,65.9035928996916,-62.5758795075458,30.3534483322825,-58.4974506404146,86.0043095696191,-57.6370925705839,46.0363933111404,-72.6456588892196
1.892,71.9445139468817,-73.8126856035962,20.0565825914429,-69.0923047944247,70.753755146636,-57.1100986396113,38.4211608158005,-59.4130311372557,91.4882867481567,-63.5160287186226,40.7989667403363,-81.8874283698901
1.893,66.0426351462459,-68.2015157763201,24.5244882307234,-61.3202995270022,79.1218231506086,-55.6569639729403,44.6362908349309,-65.3288943667015,89.0755711042247,-70.6078076573854,29.5759931568629,-84.0221280159518
1.894,66.546890931358,-61.0958454716311,32.1651643667229,-58.2571102432292,87.7055842263586,-58.6675167649336,45.6072067977959,-74.9149664125264,79.7467423187894,-74.6617057766035,21.0944218980318,-76.9062304059121
1.895,72.4059588066521,-56.4021527616877,40.0665797336742,-60.3099664993749,91.7246697220756,-65.1256848657473,38.582070447959,-83.2156167769763,70.1222029900036,-72.9223053835168,20.5926618656765,-67.0303336516922
1.896,81.1558042642599,-55.9503343801629,45.4400540403109,-67.241847495384,87.4116241054106,-71.9184572626132,27.1299645124468,-83.0948677975901,65.6027933504215,-66.5905853465542,26.0639037065684,-60.2029851332377
1.897,89.1809623380009,-59.8773006520424,44.7557738076697,-77.1373110395264,77.3818712496262,-74.8001993425417,20.2884294572256,-74.6748527166469,67.4590532743485,-59.7450471615196,33.9891527868624,-58.2705874477228
1.898,91.5186486147728,-66.7583850733882,36.1141180753962,-84.0918160103026,68.5703022435306,-71.7921072797114,21.4258728352388,-65.1369198152424,74.2047737353261,-55.9097997672133,41.5915795117396,-61.4531444177561
1.899,85.4453321991295,-73.0257214585464,24.9451125300937,-81.7229842546181,65.4885406924303,-64.9580130178738,27.7201401668955,-59.3324766982785,83.1616237325453,-56.4652569097076,45.9420183618925,-69.3194533350413
1.9,75.0910181524552,-74.6300092786023,19.9029588976206,-72.4053398189111,68.6161263877135,-58.5527562375929,35.7979428361066,-58.5378517641151,90.3690967977361,-61.2428800419733,43.4763658092728,-79.2236029984555
1.901,67.3186334468479,-70.4630766734691,22.5123109711666,-63.4428424953403,76.1175946181988,-55.6395093497965,42.9606103337326,-62.8352939852567,90.8628322486993,-68.3641486524079,33.5016954235389,-84.4611785852157
1.902,65.6895664387029,-63.3534073952526,29.4608548938457,-58.7126661618133,85.0881269490564,-57.1949022908615,46.0993002463108,-71.5181366123253,83.256653431345,-73.889393489232,23.1030974500643,-79.9869816207608
1.903,69.9921778537452,-57.5419046208644,37.5635861219041,-59.0582928840023,91.2121361524458,-62.7343007976425,41.7858749707705,-81.0777061492211,72.9445832449747,-74.1573933350465,19.9135577519309,-70.1738016815646
1.904,78.1088668446286,-55.5946165595042,44.1349877655308,-64.4445337843976,89.7725499202338,-69.8906526273216,30.8649603810114,-84.299851363211,66.3860843446412,-68.9825945672483,23.8094712544143,-61.969518904047
1.905,86.8793181866941,-58.128650984521,45.8734734612447,-73.7810298192247,80.9323121978424,-74.4778523751375,21.658364573868,-77.9804744899289,66.1902295068429,-61.8217992145605,31.2560472152956,-58.3455739079131
1.906,91.660474086812,-64.3150067816764,39.7277633109228,-82.6035552027299,71.0018684287864,-73.3997242628227,20.2847353308202,-68.0425957245699,71.5595883701921,-56.7297214376946,39.2568159045402,-59.8304027459984
1.907,88.2859431409313,-71.2857570450522,28.3264075126213,-83.6183137459293,65.7816154196879,-67.4019825906749,25.2774656745841,-60.7311341594568,80.1393336685089,-55.7756616006042,45.0731387819182,-66.2625456889376
1.908,78.5598402299727,-74.7694827986884,20.6379162314683,-75.8005600941163,66.9708089799315,-60.4023064519678,33.077342276867,-58.232110414491,88.4753722951478,-59.2513199578323,45.2350944359097,-76.0373443390768
1.909,69.3103168740376,-72.3847939272053,20.9748858433552,-66.0603829010831,73.2890177362535,-56.1285417022127,40.8462834603157,-60.8511400733332,91.6779297563388,-65.9421976738371,37.3732468029306,-83.7142952417054
1.91,65.5054700977702,-65.7738123847899,26.879507049051,-59.7365776851158,82.1653141146936,-56.1804461950462,45.7315031582755,-68.2624967493198,86.4615003904811,-72.5002060975107,25.9991779865867,-82.4598920311866
1.911,68.0085551651046,-59.12750770018,34.8971779520791,-58.3725153357811,89.8146878493417,-60.5423325169883,44.1691004747283,-78.2033804686731,76.2225436182859,-74.7535627035234,20.0443354848979,-73.5397903900355
1.912,75.1490797813765,-55.7466153851715,42.2979417832345,-62.1149604595366,91.2465569704471,-67.5678773521882,34.8186513528729,-84.3421346476844,67.9055102001231,-71.1496055336319,21.9401477913762,-64.2634284055215
1.913,84.1381882200194,-56.8038016062372,46.0663061264096,-70.4068899811327,84.3734597497021,-73.490204599203,23.9771875483298,-80.8948403015101,65.5505104644217,-64.1492710091383,28.5818619123172,-58.9910721361418
1.914,90.8371150760534,-61.9749887997657,42.6804497645009,-80.1857885366234,73.9957706037388,-74.4306753576387,19.8607695708349,-71.2805997400088,69.2784673916687,-58.0234464728523,36.6879492253906,-58.7664906709058
1.915,90.3701421374857,-69.1406025936571,32.1786285006487,-84.4470156830103,66.8116905301515,-69.7386229531853,23.1371118503821,-62.6775561642255,77.1057832310063,-55.5887885263893,43.5746716436895,-63.6124971905016
1.916,82.1059311015236,-74.2196251545276,22.3287612284182,-79.0114570429657,65.9035939473334,-62.5758866830372,30.3534414888143,-58.4974553716666,86.0043072391107,-57.6370938597733,46.036390429095,-72.6456579565447
1.917,71.9445190418629,-73.8126898319539,20.0565789128869,-69.0923111675685,70.7537536833197,-57.1101058840748,38.4211525090126,-59.4130347664473,91.4882836390078,-63.5160295135812,40.7989642176603,-81.8874261530891
1.918,66.0426379123148,-68.2015209130194,24.5244837603772,-61.3203042939621,79.121818405759,-55.6569707965403,44.6362803778431,-65.3288957649253,89.0755679373475,-70.6078077011198,29.5759920412216,-84.0221250513137
1.919,66.5468917974615,-61.0958510452344,32.1651591182309,-58.2571141303956,87.7055753130445,-58.6675222803361,45.6071949513828,-74.9149631893301,79.7467399693446,-74.6617051385713,21.0944221329716,-76.90622790525
1.92,72.4059575871833,-56.4021583964412,40.0665731276848,-60.3099694239756,91.7246574159655,-65.1256877512485,38.5820610807878,-83.2156075555216,70.1222016157512,-72.9223043834974,20.592662632025,-67.0303319786174
1.921,81.155800277608,-55.9503396062659,45.4400456748288,-67.2418483369432,87.4116120476354,-71.9184567077255,27.1299615748145,-83.0948560725356,65.6027926834523,-66.5905842616207,26.0639045815657,-60.2029840276299
1.922,89.1809550173209,-59.8773046647266,44.7557647314844,-77.1373078419349,77.3818625909421,-74.8001959712136,20.2884315809672,-74.6748431670791,67.45905311417,-59.7450461263865,33.9891537589011,-58.2705866952975
1.923,91.5186390477486,-66.7583868271007,36.1141117262717,-84.0918083250352,68.5702971392212,-71.7921023011742,21.4258769001847,-65.1369131047765,74.2047740864114,-55.9097988440847,41.5915806986325,-61.4531440384012
1.924,85.4453234224255,-73.0257205437228,24.9451112726469,-81.7229754619725,65.4885382852852,-64.9580072864226,27.7201450831807,-59.3324717444898,83.1616247355977,-56.4652562077975,45.9420197652291,-69.3194536083174
1.925,75.0910120886429,-74.6300063422963,19.902961001044,-72.4053329519838,68.6161264060875,-58.5527502868713,35.7979489254152,-58.537848061827,90.3690984776802,-61.2428797725662,43.4763669900027,-79.2236042667794
1.926,67.3186299154355,-70.4630725633286,22.5123143413147,-63.4428375523132,76.1175975578528,-55.6395036747985,42.9606182165397,-62.8352921568123,90.8628341334595,-68.3641490222329,33.5016955732931,-84.4611805534292
1.927,65.6895649124668,-63.3534026679984,29.4608590535059,-58.7126623669771,85.0881336578645,-57.1948976437871,46.0993096816328,-71.5181385122371,83.2566547811509,-73.8893944494856,23.1030964840766,-79.9869833047552
1.928,69.9921783526352,-57.5418997016604,37.5635914601765,-59.0582900798868,91.2121464982132,-62.7342983471541,41.7858831779677,-81.0777135583432,72.9445838421242,-74.1573945938447,19.9135563732195,-70.1738026935358
1.929,78.1088699235881,-55.5946119168507,44.1349947271942,-64.444532748485,89.77256111708,-69.8906533447089,30.8649631751323,-84.2998622639301,66.3860844058968,-68.9825958698849,23.8094698674883,-61.9695195025427
1.93,86.8793245157101,-58.128647327251,45.8734815125989,-73.7810322658833,80.9323207558131,-74.4778559743361,21.6583619655063,-77.9804840962976,66.1902292120186,-61.8218004582635,31.2560458095845,-58.3455743264964
1.931,91.6604831892806,-64.3150051234381,39.7277696468316,-82.6035622559989,71.0018735222807,-73.3997296146932,20.2847304302887,-68.0426025005251,71.5595877206456,-56.7297226070153,39.2568143271575,-59.8304030040902
1.932,88.2859523331904,-71.2857580528669,28.3264089911233,-83.6183229504513,65.7816178042633,-67.4019888000177,25.2774600092446,-60.7311391003595,80.1393325147287,-55.7756626569567,45.0731369113211,-66.2625455659497
1.933,78.5598469612624,-74.7694860498967,20.6379136985498,-75.8005677600648,66.9708090753376,-60.4023129997938,33.0773356691575,-58.2321142775634,88.4753704732881,-59.2513207476492,45.2350924562738,-76.037343396899
1.934,69.3103208903489,-72.3847985188195,20.9748817647835,-66.060388409973,73.2890151835564,-56.1285481684702,40.8462751701104,-60.8511425636625,91.6779274620448,-65.9421979370721,37.3732454830332,-83.7142933184106
1.935,65.5054720286344,-65.7738176842152,26.8795023161808,-59.7365819320845,82.1653080014787,-56.1804519772641,45.7314928668225,-68.2624962856591,86.4614983586727,-72.5002056956801,25.9991779539303,-82.4598899110751
1.936,68.0085552177874,-59.1275133084882,34.8971722654092,-58.372518796855,89.8146776456452,-60.5423365551303,44.169089945065,-78.2033746971057,76.2225423960941,-74.7535618079123,20.0443363130237,-73.5397888975401
1.937,75.1490775589786,-55.7466209256169,42.297934525894,-62.114962712768,91.246544513069,-67.5678783859671,34.8186450775068,-84.3421237611556,67.9055097348779,-71.149604440631,21.9401488669753,-64.2634275466891
1.938,84.1381829714803,-56.8038065256495,46.0662972076628,-70.4068895444017,84.3734489822548,-73.4902023493356,23.9771876649899,-80.8948290364657,65.5505105380516,-64.1492699124115,28.5818630735992,-58.9910716553043
1.939,90.8371066075042,-61.9749921942287,42.6804410349232,-80.1857835896584,73.9957635147621,-74.4306708213245,19.8607733116668,-71.280591338703,69.2784679505126,-58.0234454475971,36.687950572911,-58.7664904884564
1.94,90.3701323273878,-69.1406035495913,32.1786235985788,-84.4470070527699,66.811686601067,-69.7386172327688,23.1371167474602,-62.6775501682508,77.1057844158069,-55.5887876430323,43.5746732939988,-63.6124974961536
1.941,82.1059229424631,-74.2196236526217,22.3287610806995,-79.0114486061022,65.9035924416102,-62.5758804489883,30.3534471601148,-58.4974507325574,86.0043092508337,-57.6370932889495,46.036392229681,-72.6456591971468
1.942,71.9445136205887,-73.8126866640251,20.0565812217208,-69.0923048522742,70.7537546224933,-57.11009958426,38.4211595516209,-59.4130313305834,91.4882863568139,-63.5160295466518,40.7989653823943,-81.8874286092351
1.943,66.0426347561962,-68.2015168054066,24.5244869845104,-61.3202996053257,79.121822517359,-55.6569649539976,44.6362893590796,-65.3288946081362,89.0755705598522,-70.607808536681,29.5759916866592,-84.0221279563537
1.944,66.5468905182629,-61.0958464755869,32.1651631462545,-58.2571104452023,87.7055834012444,-58.6675177920091,45.6072050258193,-74.9149665252914,79.7467417032003,-74.6617066071849,21.0944206203356,-76.9062301180425
1.945,72.4059583764266,-56.4021537786722,40.066578425119,-60.309966852193,91.7246686361993,-65.125685884964,38.5820685109113,-83.2156164781582,70.1222024337584,-72.9223061188248,20.5926608420881,-67.0303333842502
